AuthorID,Author,Content,Date
1206683962836127764,man0vvar,"Ці конденсатори кращі, угу.  насправді ноги не залізні, а з якогось сплаву (не заставляйте мене шукати з якого ;)) Виробник не дурніший за нас; він не буде робити конденсатори з погіршеними характеристиками. Опір ніг буде підходящий. А там де це критично - ноги або зразу товщі, або під клему. Знову ж, струм в 1.5А. На такому опорі це ніочом. На жаль, чувак з інтернета, що досліджував осцилографом довжину проводів, не дослідив їх діаметр  Бо індуктивність тут теж грає роль, Сорян, не туди глянув. 2.6А для цього розміру",2024-04-23T12:24:29.5630000+03:00
897578060335968316,jeka5633,"У VTN прикольно припаяні дроти на кондьор. З ноги кондьора роблять петлю під діаметр дроту, дріт в неї вставляється і обпаюється. І виглядає надійно, і перепаяти зручно коли треба. А там завжди треба, бо комплектні дроти не гнуться і воно нікуди не стає.. Хочу ще з таким корпусом пошукати. Має бути зручніше деколи. Якшо хтось бачів в Україні підходящі такі - дайте лінк.",2024-04-23T17:18:54.6610000+03:00
1205928948857577495,yevgenlygin,Можливо хто підскаже як уникнути помилки на мавіку 3т,2024-04-23T18:03:29.4460000+03:00
1206683962836127764,man0vvar,"Судячи по ціні, повинен бути норм ",2024-04-23T18:23:42.5380000+03:00
230796627122716672,supersanya666,добрий вечер,2024-04-23T18:27:08.9340000+03:00
1205928948857577495,yevgenlygin,Слава ісу я в Україні,2024-04-23T18:28:08.4020000+03:00
731844779675091006,devlingreen,"Вітаю!  Хочу придбати Happymodel ES900 DUAL RX Перепрошую за тупе питання, але при збірці робити його з 1 антеною чи з двома?",2024-04-23T19:56:38.1900000+03:00
999317113862889502,vik_tor_2,З двома антенами звісно.,2024-04-23T19:58:13.5420000+03:00
564780548523032599,gckdsgn,"Чому до контактів ECS може не липнути припій? температура 320, припій Sn60 \ Pb40, флюс є. Де я можу тупити?)",2024-04-23T20:47:26.6500000+03:00
1206683962836127764,man0vvar,Покажіть паяльник. і припой щоб не вставати 2 рази,2024-04-23T20:51:21.8420000+03:00
897578060335968316,jeka5633,"320 мало. Вам треба розігріти площадку до температури шоб вона плавила припій. Інакше - він скатується одразу як попадає на неї з паяльника. Пробуйте 370-390 і поводіть нормально, а не клац-клац.. Зробили одну - одразу ту шо поруч, так плата вже прогріта і воно швидше. Тут видно шо та шо поруч з пустою - холодна і сіра. Розплавте її в калюжу і одразу торкайтеся паяльником пусту - потече і там.",2024-04-23T20:53:16.6650000+03:00
1209440542816215082,yevhen_soft,"Шановні модератори і адміни даного каналу, можна якось пришвидшити верифікацію моїх даних на доступ до закритого чату? Мій зібраний дрон лежить запакований в коробці вже тиждень, а міг би вже бути обльтаним, але я неможу його надіслати",2024-04-23T21:50:13.2800000+03:00
1202919076574531584,danius.ua,"Дякую, дуже не дешева річ...",2024-04-23T21:51:41.7620000+03:00
564780548523032599,gckdsgn,"Сорі, відійшов. (Жало приблизно 3мм з площадкою під кутом). Зараз плата дуже сильно грілася, таке відчуття, що більша температура її взагалі розплавить)",2024-04-23T22:00:21.7770000+03:00
1216828627300384920,thebat_ua,судячи з ціни то стрьомний паяльник )),2024-04-23T22:03:04.6580000+03:00
1206683962836127764,man0vvar,Хм. купив я у китайців подібний припой. г@@но. Застиває грудками при будь якій температурі. за скільки купили?,2024-04-23T22:03:40.1580000+03:00
1216828627300384920,thebat_ua,ну 250С це гаряче,2024-04-23T22:06:08.7170000+03:00
897578060335968316,jeka5633,"Ви все правильно кажете. Теоретично. Не враховуєте тільки те, шо паяльники - китайські і у половини людей на фото пайка просто холодна. Можна вимірювати, купляти паяльники і експериментувати з флюсом. А можна побачити симптом і виправити його банальним рішенням - підняти потужність паяльника.",2024-04-23T22:06:28.9480000+03:00
564780548523032599,gckdsgn,"Взяв у товариша, так шо не знаю ціну. Але він каже, що завжди використовує саме цей.",2024-04-23T22:08:26.4440000+03:00
1206683962836127764,man0vvar,"Ну, хз. Cynel за 300 грн просто прекрасний.  Ну, паяти можна і китайським за 3 бакси, він плавиться якось,  але зовсім без задоволення;)",2024-04-23T22:12:31.9120000+03:00
897578060335968316,jeka5633,"Знайдіть якийсь ошмьоток плати і спробуйте на ньому. Ви ж рахуйте шо коли ви силовий будете паяти з проводом - там буде калюжа припою розміром з 6 моторних площадок - і нічо з платою поганого не стається. Просто бажано то швидше робити, а не возити хвилинами. От спробуйте все виставити шоб така калюжа на моторних робилась за кілька секунд - і все буде тіп-топ.. Як варіант. Хоча от я собі взяв SEQURE SI012, а силові так само паяю таким китайським як у GCKdsgn. Прост шоб не переставляти жало туди-сюди.",2024-04-23T22:13:43.1300000+03:00
1206683962836127764,man0vvar,"Крч це нагадує анекдот, як водій джипа показував водію жигулів як правильно виїхати з багнюки  Так то правильна тема - знайти стару материнську плату і випаяти звідти конденсатори  зразу побачите, чи потягне паяльник щось масивне.",2024-04-23T22:17:35.1310000+03:00
1215739192223600810,maligatorukr,"в мене таке було, коли жало обгорало",2024-04-23T22:18:08.2920000+03:00
564780548523032599,gckdsgn,"Згодом вже буду брати нормальне щось, на досвіді, так би мовити. Поки що абсолютно стерильний в цій темі). Спробував 390 - вийшло. дякую)",2024-04-23T22:23:18.3010000+03:00
1206683962836127764,man0vvar,Якщо не критична супермобільність - беріть паяльну станцію на Т12 . Це дешевше. і кілька різних жал.,2024-04-23T22:27:28.9820000+03:00
844960619673026602,nazar32,Друзі підкажіть чи для вісімки потрібні потужніші мотори і акумулятор? Чи підходять всі компоненти що і для сімки?,2024-04-24T09:10:43.2660000+03:00
947415622189449308,_klarabara_,"В рекомендованих компонентах є радіоприймач TBS Crossfire Nano RX, його потім можна використовувати лише з передавачем Crossfire чи можна перепрошити на Elrs?",2024-04-24T09:45:44.9140000+03:00
779570263855071253,rslomega,кроссфайр только с кроссфайром,2024-04-24T09:46:41.6450000+03:00
564780548523032599,gckdsgn,"В майбутньому актуально, дякую ",2024-04-24T10:17:06.9240000+03:00
1202919076574531584,danius.ua,"Підкажіть, будь ласка, чи купували до нього блок живлення?",2024-04-24T10:44:53.8600000+03:00
947415622189449308,_klarabara_,"Спочатку живив його від блоку живлення телефону на 27W але потім докупив потужніший окремий блок живлення, з ним паяльник швидше набирає температуру.",2024-04-24T10:47:52.6540000+03:00
1202919076574531584,danius.ua,"Ага, зрозумів, дуже дякую ",2024-04-24T10:48:18.8540000+03:00
1212350386715754506,volodymyr_82690_89001,"Покажіть, будь ласка, жало.",2024-04-24T10:54:29.2980000+03:00
947415622189449308,_klarabara_,"Брав жала комплектом. В живу скину вам ввечері в особисті комплектне жало паяльника поряд з с4, для порівняння.",2024-04-24T11:01:46.8870000+03:00
966676311584165929,cyberdef198,"А де брав комплект жал? Бо в мене одне гостре, а ним паяти ще те задоволення... в мене паяльна станція і цим гострим жалом просто неможливо нормально паяти... припій розтікається десь на середину  жала і добитися якоїсь краплини просто неможливо",2024-04-24T11:36:18.3820000+03:00
1221751932864168009,yevgenyi_m,"Доброго дня! Після збірки підключив смоукстопер - мелодію не відіграє, двигуни мовчать. FC  начебто працює. Перепаяв повністю ESC, перевірив якість пайки, можливі замикання - візуально проблем не має. Повторна перевірка видає те саме. Піжкажіть будь ласка в чому може бути проблема. Відео додаю.",2024-04-24T11:49:22.6030000+03:00
1081157732444414023,maximusd13s,"Відєднайте кабель FC <=> ESC, та визначте зі смоукстопером, де є проблема. Та поділіться більш гарними фото FC. Якщо з від'єднаним кабелем заграє мелодія, то треба перевіряти пайку на FC",2024-04-24T11:54:09.7750000+03:00
1215312446919675996,5086911,"Доброго дня! Підкажіть будь ласка по налаштуванню дрона у програмі Betaflight коли я натискаю Load backup то нема файла пресетів, чому файл не створюється?  Заздалегідь дякую. P.S. Все налаштував крім відеопередатчика у програмі Betaflight  на вкладке ПОРТИ вручную перейшов в UART1 -> ПЕРИФЕРИЯ = VTX (IRC Tramp) В текущих значениях устройство готово – Да Все остальное Нет (",2024-04-24T11:59:23.4520000+03:00
1081157732444414023,maximusd13s,"Load backup - загрузити вже створений файл, а не створити його",2024-04-24T12:00:40.4250000+03:00
230796627122716672,supersanya666,пресет потрібно скачати),2024-04-24T12:00:52.4480000+03:00
1221751932864168009,yevgenyi_m,на жаль нічого не заграло. Мабуть проблема в платі ESC,2024-04-24T12:01:49.1290000+03:00
1221751932864168009,yevgenyi_m,Можливо під час пайки силових кабелів перегрів плату?,2024-04-24T12:07:42.2140000+03:00
1081157732444414023,maximusd13s,"Судячи з пайки, ви паяєте силові та мотори на низкій температурі. Краще обрати в діапазоні 380-420 градусів.  Силові краще перепаяти, ніжки конденсатору трохи вкоротити (блище до ізоляції).  Перевірте розпайку ресівера до FC. Якщо на ресівері жовтий - це TX, то на FC він має бути припаяний на RX (не як зараз).. Та почистите плату зі спиртом, можливо там є коротке",2024-04-24T12:12:22.0400000+03:00
1221751932864168009,yevgenyi_m,Дякую! Після перепайки скину фото,2024-04-24T12:15:32.4840000+03:00
966676311584165929,cyberdef198,"В модулі є пресети, оберіть один з них, який підходить до вашого відеотрансмітера",2024-04-24T12:17:05.4840000+03:00
1215312446919675996,5086911,Дякую!!,2024-04-24T12:25:17.6590000+03:00
1212350386715754506,volodymyr_82690_89001,Тобто 315мм брати не можна?,2024-04-24T12:32:58.9520000+03:00
784700429123584030,.dexxtr,"Я б почекав поради ще від когось  Ніби вже тут піднімали це питання, і на раму 315 мм щось не ставало чи якісь неприємні моменти виникали. Тому я не буду на 100% впевненим. Особисто я на рамі SourceOne збирав дрон",2024-04-24T12:36:19.3140000+03:00
1221751932864168009,yevgenyi_m,судячи з фото на ресивері жовтий це RX,2024-04-24T12:37:18.3440000+03:00
515265410812346368,vovanika,"Всім привіт, у когось є 3д деталь для кріплення антени на раму APEX HD 7 (те шо на фото прикрипленому).  Шукав дану деталь на thingiverse, але не знайшов. Може в когось є stl файл цієї моделі, щоб я потім роздрукува, чи просто підказати де таку знайти/купити. Дуже вона потрібна зараз.  Зазделегіть дякую вам за відповідь",2024-04-24T12:37:52.8870000+03:00
1212350386715754506,volodymyr_82690_89001,"Ось що на сайті флаймода написано  ""Також зараз є нова версія 315 7мі дюймова, де всі лучи однакові, і нема той проблеми що була раніше з різними лучами, та неправильной збіркой у новачків.""",2024-04-24T12:39:06.7380000+03:00
1081157732444414023,maximusd13s,"Ні, на ресівері - це TX, а на FC - це RX",2024-04-24T12:40:46.3210000+03:00
1212350386715754506,volodymyr_82690_89001,Звісно. Чого я і питаю - варто чи ні.,2024-04-24T12:44:27.1680000+03:00
1206683962836127764,man0vvar,"В будь якому випадку, Rx / Tx **завжди** ідуть навхрест.",2024-04-24T12:45:39.9320000+03:00
1221751932864168009,yevgenyi_m,"В мене жовтий на ресивері припаяний на RX а на платі до Т2, білий іде з з TX на R2. Все вірно (якщо не враховувати колір дроту)?",2024-04-24T12:48:24.6840000+03:00
1215739192223600810,maligatorukr,"Доброго дня! звернув увагу, що уроки по пайці моторів дещо відрісняються на сосвані і апексі. У одному віпадку робиться невелика петля пальцем, коли довжину кабелю відміряють притисукуючи кабель пальцем униз. У другому випадку, тобто на апексі все виглядає дещо інакше і довжина кабелю виходить меньша. Цікаво, чому так.",2024-04-24T13:04:51.0530000+03:00
999317113862889502,vik_tor_2,"Зазвичай таке маленьке кріплення важко використовувати. Всі шукають трохи більше в довжину, бо пігтейл неможливо нормально розмістити між vtx і антеною. І видно, що антена не буде надійно триматися - її буде тіліпати на такому кріпленні.",2024-04-24T13:27:12.2400000+03:00
1212350386715754506,volodymyr_82690_89001,"Можливо, особисті вподобання майстрів. Я збирав перший на Апексі, а пайку дивився на Сорс Вані. Ще до війни бачив в деяких майстрів, що паяють кабелі моторів навпаки - над платою, так що дроти лежать всередину рами, їх не зачепиш руками при переносці. Але це вже інший рівень майстерності.",2024-04-24T13:39:18.0560000+03:00
999317113862889502,vik_tor_2,"Можу вам надрукувати кращий макет + якісніше по друку, по пластику і якщо один комплект, то безшкоштовно.",2024-04-24T13:46:48.2320000+03:00
515265410812346368,vovanika,Давайте) мені як раз один треба),2024-04-24T14:18:12.3230000+03:00
999317113862889502,vik_tor_2,"Наишіть в приватні адресу, я вишлю.",2024-04-24T14:20:32.8430000+03:00
515265410812346368,vovanika,"Відписав вам, дякую))",2024-04-24T14:24:36.0620000+03:00
1206976796172619806,app.timur,"Доброго дня спільнота,  підкажіть, підшипник eco ii 2807 який розмір?",2024-04-24T15:20:52.2320000+03:00
1206570058206285886,valerii_skoryk,12 мм (з оф. сайту виробника).,2024-04-24T15:24:02.6480000+03:00
1206976796172619806,app.timur,Ще потрібно внутрішній діаметр та висоту,2024-04-24T15:28:47.6190000+03:00
1206570058206285886,valerii_skoryk,Заповнити форму (шлях як знайти у закріплених повідомленнях додав у відео),2024-04-24T16:50:43.5690000+03:00
1209930105133072506,egor_dis,"Доброго вечора. В комплекті до рами APEX HD 7 не вистачає однієї великої стійки. Підкажіть, будь ласка, чи можна купити цю стійку окремо? Або чим можна замінити?",2024-04-24T18:08:37.7130000+03:00
1206683962836127764,man0vvar,"В магазині з деталями до коптерів В радіолюбительських магазинах  Можна взяти довгий гвинт М3 , шайби і гайки. Можна ще пару варіантів придумати;)",2024-04-24T18:17:07.6580000+03:00
1209930105133072506,egor_dis,Дякую. Я так зрозумів колір не особливо важливий? Можна необов'язково чорного кольору брати?,2024-04-24T19:04:52.8720000+03:00
1206683962836127764,man0vvar,Я б не заморочувався в перфекціонізм щодо кольору ,2024-04-24T19:06:44.7530000+03:00
1207017265220812840,hlpbgn_45521,"Добрий вечір. Подивіться, будь ласка, чи можна продовжувати далі?",2024-04-24T19:37:42.0900000+03:00
779570263855071253,rslomega,для своих,2024-04-24T20:33:51.1470000+03:00
1186222060826013697,lvszp,Мені взагалі 4 довгих стійки не поклали. Я замовив на али   комплект інших,2024-04-24T20:41:46.8820000+03:00
488365462711959564,arxeo_,Добрий вечір. Рама Apex 7 HD. Піде таке розташування VTX і конденсатора? Силові планую винести по обидва боки,2024-04-24T20:50:02.5650000+03:00
1009534607420567662,laredo_bowie_38742,"Вітаю! Дуже гріється VTX, при підключенні через смоукстопер так і на пряму. Світяться ці світлодіоди, чи так і має бути?",2024-04-24T21:04:16.2340000+03:00
999317113862889502,vik_tor_2,"Зі світлодіодами норм. А от vtx працює на 1,5 чи 2,5 Вт - це за хвилину-дві буде під 100+ градусів. Подвійне натискання на кнопку переведе його у режим мінімальної потужності.",2024-04-24T21:14:57.0000000+03:00
1009534607420567662,laredo_bowie_38742,"Кнопка ""Key""?. Так воно і є, спочатку норм, потім - пічка, аж пальці спік",2024-04-24T21:17:31.0380000+03:00
999317113862889502,vik_tor_2,"Ну так, там одна кнопка. Два рази поспіль на неї. Буде блимати один раз червоним.",2024-04-24T21:29:45.0810000+03:00
1009534607420567662,laredo_bowie_38742,"Дякую! Тепер холодний, як вода з криниці ",2024-04-24T21:30:18.6950000+03:00
779570263855071253,rslomega,мертвий?)),2024-04-24T21:40:01.7370000+03:00
1009534607420567662,laredo_bowie_38742,"При прошивці із esc configurator, а потім у Betaflight, чи можна дрон відєднувати від usb при переході між цими програмами? ESC прошив на одному компі, а Betaflight хочу під'єднати вже на іншому",2024-04-24T21:48:05.2070000+03:00
779570263855071253,rslomega,"нельзя отключать только во время процесса прошивки, во все остальное время можно. если во время прошивки - может быть кирпич.",2024-04-24T21:50:28.1310000+03:00
694946565038669844,cyberzayka,"Доброго вечора А у мене походу КЗ, як я розумію, бо смоук стоппер блимає червоною лампочкою. Полярність збережена, пайка здавалась мені нормальною) допоможіть пліз що могло стати причиною і як можна виправити? Буду дуже вдячний",2024-04-24T22:18:37.7740000+03:00
999317113862889502,vik_tor_2,"У вас не КЗ, у вас Foxeer 5.8G Reaper Extreeme V2 2.5W, тому споживання більше 1А. Переключить на режим 2А і все буде Ок.",2024-04-24T22:21:51.9710000+03:00
779570263855071253,rslomega,ну и видно много ниток на плате. подозрительных),2024-04-24T22:22:19.1780000+03:00
694946565038669844,cyberzayka,"Та то кіт лазив, я приберу",2024-04-24T22:22:50.6560000+03:00
999317113862889502,vik_tor_2,І ось тут не дуже гарно.,2024-04-24T22:23:57.8780000+03:00
694946565038669844,cyberzayka,Це треба двічі натиснути на кнопку? Я так зрозумів по проблемі у хлопця вище теж. Перероблю,2024-04-24T22:24:53.3010000+03:00
999317113862889502,vik_tor_2,На споукстопері є додаткова кнопка. Після її натискання буде блакитний світлодіод горіти - це режим 2А.,2024-04-24T22:26:12.5940000+03:00
1081157732444414023,maximusd13s,Зверніть увагу на відсутність антени VTX. Краще без неї не включати.,2024-04-24T22:26:30.1560000+03:00
694946565038669844,cyberzayka,Єєєє Все працює!!! Дуже дякую всім) Пайку виправлю,2024-04-24T22:29:06.1740000+03:00
779570263855071253,rslomega,"а спільнота працює) раніш хтось питав - не завжди відповідали, а зараз купою накидуються))",2024-04-24T22:31:49.0500000+03:00
1009534607420567662,laredo_bowie_38742,"Тепер питання щодо доцільності розміщення передавача зверху VTX-а, як це зробили у відео по збірці Sourse One HD. Якщо він ТАК  гріється, то що буде із радіопередавачем?",2024-04-24T22:33:01.5540000+03:00
779570263855071253,rslomega,"обычно у втх сверху кулер или просто радиатор, вы его закроете и не будет охлаждения.",2024-04-24T22:35:23.3670000+03:00
1009534607420567662,laredo_bowie_38742,"Так я про це, щей зверху конденсатор",2024-04-24T22:38:29.4480000+03:00
779570263855071253,rslomega,ну то й який висновок?),2024-04-24T22:39:33.1270000+03:00
779570263855071253,rslomega,"там несколько рекомендованных вариантов для каждой части, могут по-разному становиться.",2024-04-24T22:45:43.6070000+03:00
1032394361201242182,ggtblaze,"Мені ще трохи дивно чому RX не паяється з іншої сторони польотника. По ідеї ж просто в конфігах треба uart поміняти і все, чи я не правий? Просто так  менше треба морочитись з тим щоб дроти якось красиво заводити назад",2024-04-24T22:52:43.5900000+03:00
780517969892999199,darya5456,"Доброго вечора, я напевно щось упустила, але може підкажете, куди і як відправляти дрон на перевірку?",2024-04-25T00:30:47.6490000+03:00
1206570058206285886,valerii_skoryk,Потрібно заповнити форму для відправки (як її знайти у відео).,2024-04-25T00:54:27.6350000+03:00
339156825108905984,alesao,"форму заповнив десь 2-3 дні тому, скільки треба в середньому чекати на результат?",2024-04-25T01:03:43.5850000+03:00
1232233239188340767,o_romanchuk,"Вітаю!  Поділіться, будь ласка, відгуками, якщо хтось працював з компонентами Pilotix (стек, vtx, двигуни), чи варті вони уваги, є сенс їх брати?",2024-04-25T08:27:23.4190000+03:00
488365462711959564,arxeo_,"Відповіді-листа на е-мейл не буде, ну як мінімум в мене не було. Чати просто автоматично додались в самому низу в новій групі",2024-04-25T09:36:39.8200000+03:00
339156825108905984,alesao,"Гаразд, ждем",2024-04-25T13:30:09.2390000+03:00
780517969892999199,darya5456,Дякую ,2024-04-25T13:34:05.4630000+03:00
999317113862889502,vik_tor_2,Немає зв'язку з ESC. Перевірити шлейф між польотником і ESC.,2024-04-25T13:40:04.3370000+03:00
1219389040005218398,viktor_khabursky,Перевірив. Взяв шлейф з іншого дрону. Теж саме.,2024-04-25T13:40:53.8460000+03:00
1207050968382840932,boriskiev,Перевірте чи не загнуті контакти.,2024-04-25T13:42:34.6840000+03:00
1219389040005218398,viktor_khabursky,"Перевірив. Не загнуті. Звук такий, як при первинній перевірці після розпайки ESC, без плати FC.",2024-04-25T14:05:48.8960000+03:00
230796627122716672,supersanya666,фк прошували?,2024-04-25T14:06:24.7580000+03:00
1087073001985560587,idr2678,"Якщо плату покривали лаком є варіант, що трохи затекло в роз'єм",2024-04-25T14:09:47.3190000+03:00
1219389040005218398,viktor_khabursky,"Покривав. Які тоді дії, його можна чимось змити?. В мене до прошивки справа ще не дійшла.",2024-04-25T14:12:16.6800000+03:00
230796627122716672,supersanya666,"покажіть мені що у вас у верхньому правому кутку в бетафлайті, і що на вкладці мотори",2024-04-25T14:14:45.9920000+03:00
1087073001985560587,idr2678,"Пошукати в інеті про саме про той лак що ви використовували. Або щоб не пошкодити плату спочатку цим же лаком який використовували покрийте щось інше і перевірте змивку спиртом, ацетоном ... коли стане зрозуміло що норм змиває, обережно промити щіткою чи пензликом роз'єм (деякі реагенти можуть ""плавити"" пластик роз'єму, тому спочатку все перевірити) Пишіть що помогло, згодиться всім.",2024-04-25T14:21:34.1340000+03:00
547183918454013984,bro9300.,"Підкажіть, чи все ок? Можливо, щось виправити потрібно? Дякую",2024-04-25T15:14:36.6670000+03:00
1221751932864168009,yevgenyi_m,"Доброго дня! Китайські ""друзі"" прислали замість антен з прямим роз'ємом антени з гнучким з'єднанням. Підкажіть будь ласка що можна зробити?",2024-04-25T18:51:27.8250000+03:00
999317113862889502,vik_tor_2,Існують спеціальні тримачі (надруковані на 3Д принтері) під такий тип антен.,2024-04-25T19:20:05.8830000+03:00
1221751932864168009,yevgenyi_m,Не підкажете де їх можна замовити?,2024-04-25T19:21:31.1080000+03:00
999317113862889502,vik_tor_2,А яка у вас рама?,2024-04-25T19:23:56.1130000+03:00
1215760877270339737,.oldsmith.,"Не реклама, а просто порада всім у кого не виходить зробити ""гарну краплину"" при пайці кабелів живлення до стеку. Купіть ці дві позиції в ""тому"" магазині і для зручності болгаркою (або чимось іншим) можна підрізати велике жало трошки під кут. Ви будете приємно вражені як краплі самі собою формуються.  P.S. Не забуваємо про якісний флюс. Можливо і він у них незабаром з'явиться.",2024-04-25T19:34:39.8390000+03:00
1221751932864168009,yevgenyi_m,Apex HD 7,2024-04-25T19:34:57.1280000+03:00
1209930105133072506,egor_dis,"Доброго вечора. Підкажіть, піде пайка? Чи краще переробити?",2024-04-25T20:55:53.5630000+03:00
1206991380904280126,klmcaleks,"Доброго вечора! Ставлю СТЕК GEPRC. При перевірці його, це нормальні звуки?",2024-04-25T21:16:45.6280000+03:00
1201561612528668795,p_s_o_04863,Для того щоб лак не затікав у роз'єми я при лакуванні плату припіднімаю роз'ємом до верху. І після лакування так тримаю пару хвилин поки лак не підсохне.,2024-04-25T21:59:43.8830000+03:00
1224352075744542763,vitaliyp0044,"Доброго вечора шановне товариство. Скажіть будь ласка ті хто літав на 10+км, чи знаєте хороше/дієве рішення виводу зображення на додатковий екран(наприклад ноутбуку) дня штурмана, так щоб якомога краще зберегти якість і без збоїв по можливості.  Наразі спробував конвертер з аналогу на цифру такий що у usb ноута вмикається і результат не дуже добрий бо збоїть і то часто в самий не підходящий момент.",2024-04-25T22:02:35.4090000+03:00
717114836487503873,syndicate7459,"Друзі, хтось має модельку скиду на Марк 4, був би вдячний щоб поділились",2024-04-25T22:21:14.0710000+03:00
1219389040005218398,viktor_khabursky,Завтра буду пробувати змивати. Напишу потім про результат.,2024-04-25T22:21:59.5590000+03:00
1206683962836127764,man0vvar,"Няп для кодування аналогового відео в MPEG потрібен чіткий сигнал синхронізації. А із слабкого сигналу usb свисток не може нічого виділити.  Треба спробувати інший конвертор, і не а полі а на столі. або іншу софтину для кодування. Можливо інший кодек. Хоча якщо вам не записувати, а просто показувати на 2 екрани - дійсно, візьміть другий дисплей.",2024-04-25T22:24:22.3460000+03:00
1219389040005218398,viktor_khabursky,"А взагалі плати треба дуже ретельно змивати спиртом після пайки і просушувати. В мене з 3 дронів один не пройшов перевірку смоукстопером. Писав про це вище. Перевіряв зразу після змивки, плата ще була мокра. Вернувся до нього через 2 дні. За цей час плата просохла і все запрацювало. Можливо залишки мокрого флюсу десь коротили. Хто його знає, що в нтой флюс китайці добавляють. ",2024-04-25T22:27:14.2180000+03:00
1042062854402088960,skyline.0708,"Справа може бути не тільки в шлейфі або контактах. Якщо на вкладці ""мотори"" не вибраний протокол ESC, то останніх 2-х ""піків"" теж не буде.",2024-04-25T22:40:41.7420000+03:00
1206324586808082508,mukola1965,"Підкючайтесь до ESC конфігуратора. Можливо стоїть якась стара прошивка, як в контролері, так і в польтнику. Прошийте, як рекомендують. Головне, що з плати не вийшов робочий дим.",2024-04-25T22:44:25.5320000+03:00
339156825108905984,alesao,"блін перший раз купляв з алі компоненти, набігло десь на 350 доларів, а тепер на 264 всього",2024-04-26T01:31:58.6780000+03:00
916157688616976415,kovalw,"Я потрапити в форум народний fpv? Не в цей загальний. Лежить вже дрон 3 дні, не можу передати",2024-04-26T04:44:33.8120000+03:00
339156825108905984,alesao,"Ще є варіант спробувати передати через житомирський дрон, там треба через сігнал зв'язатись з логістом. Але я ще не пробуаав",2024-04-26T08:48:35.7410000+03:00
1215637714288902215,rompek_10742,"це ж треба так?)) Тільки, що зайшов на форум з точно такою ж проблемою! Поради нижче прочитав. Буду шукати",2024-04-26T09:07:29.0400000+03:00
1180833029359415327,larysa_lo,"тоді Ви передаєте його на Житомирський дрон, а не Народний FPV.",2024-04-26T09:14:59.7950000+03:00
339156825108905984,alesao,"Так, а яка різниця. Головне щоб до війська дійшло",2024-04-26T09:22:16.2500000+03:00
1180833029359415327,larysa_lo,"Та ми тільки «за»! Я до того, що сертифікат та фідбек ми не надамо.",2024-04-26T09:27:01.9230000+03:00
1213488598892945408,rompek.,В доповнення відео,2024-04-26T09:32:25.6070000+03:00
339156825108905984,alesao,"Зрозуміло, а який приблизний термін очікування при поданні заявки? Чи може мене вже відхилили :nice:",2024-04-26T09:39:08.5200000+03:00
1180833029359415327,larysa_lo,Якої саме заявки?,2024-04-26T09:39:57.7720000+03:00
1219389040005218398,viktor_khabursky,"Якщо в мене з другим і третім дронами буде теж саме, то зроблю як порадили - одразу підключати до компа і прошивати.",2024-04-26T09:44:47.5380000+03:00
339156825108905984,alesao,Ну тобто підтвердження анкети,2024-04-26T09:47:31.5800000+03:00
1215637714288902215,rompek_10742,спробую поради всі (ніжки всі в нормі - слідів лаку теж не бачу) і напевне буду пробувати перепрошивати.,2024-04-26T09:48:20.8950000+03:00
1180833029359415327,larysa_lo,"Верифікація від кількох днів до 2-х тижнів, зараз може бути ще довше, в залежності від кількості анкет. Вона тому і знаходиться у «Вступі», щоб поки ви збираєте дрон, ми встигли провести верифікацію.",2024-04-26T09:49:26.7070000+03:00
339156825108905984,alesao,"Зрозуміло, дуже дякую",2024-04-26T09:50:10.6860000+03:00
1206324586808082508,mukola1965,"Не партесь. Ви такий не один.. Спробуйте перепрошити ESC.  Може на відео погано видно, а ви часом гайки не забули скрутити, перед монтажем плати ESC?. Прошивається без припаяних двигунів.",2024-04-26T10:44:35.0860000+03:00
1206683962836127764,man0vvar,"Хм. Цю анкету я наче заповнював, уже і забув коли, ніякого повідомлення не знайшов. Це тому, що я із старовірів, діяльності в соцмережах не веду і верифікувати мене неможливо?",2024-04-26T10:50:02.5740000+03:00
1215637714288902215,rompek_10742,"Питання вирішене несподівано. Провід ""маси"" від плати радіокерування до польотного контролера був дефектний (зламаний по середині). Після його заміни все запрацювало.",2024-04-26T11:06:47.5430000+03:00
1206683962836127764,man0vvar,"Зламані проводи це жопа  Я завжди стараюсь прозвонити масу і живлення, допомогає від подібного.",2024-04-26T11:23:35.1570000+03:00
681182317338689536,jackl99f,"Доброго дня спільнота! Підкажіть будь ласка, зовнішній модуль nano bandit 915  на пульті radiomaster poker 2.4 не бача приймач.  Приймач у мене 900 nano pro rx, тричи подаю живлення, кнопка bindі нічого, не має літери С в правому верхньому куті. Ніяк не можуть зрозуміти у чому справа. Р.s прошивка 3.3.2  і там і там.",2024-04-26T11:41:34.4980000+03:00
1215637714288902215,rompek_10742,"Маю сумніви друже, що верифікація взагалі працює. Анкета заповнена більше місяця тому.(",2024-04-26T11:57:17.6580000+03:00
1206683962836127764,man0vvar,"Та і взагалі, персдані передавати через гуглоформи таке собі рішення. Захист від фішингу відсутній повністю. Це мене огорчає.",2024-04-26T12:03:18.4070000+03:00
947415622189449308,_klarabara_,У кого є гарні приклади вертикального кріплення радіоантети скиньте будь ласка фото. В рекомендаціях до попередніх збірок була порада кріпити вертикально а я не зовсім розумію як то гарно зробити на рамі Source One.,2024-04-26T12:14:28.2880000+03:00
